order_id,rider_id,assigned,predicted_eta
O0044015,D0130,True,32.848261833018576
O0044283,D0231,True,34.93255329601533
O0044489,D0215,True,45.403352840113364
O0044241,D0172,True,31.95889549174529
O0044704,D0270,True,35.881609075150536
O0044213,D0263,True,19.726281333621788
O0044593,D0189,True,32.198793389183045
O0044201,D0219,True,32.46002309062047
O0044672,D0159,True,82.6943579289625
O0044295,D0116,True,27.363515723784882
O0044075,D0257,True,24.0955366601381
O0044031,D0286,True,27.93163504473672
O0044349,D0137,True,24.948763396175604
O0044173,D0211,True,26.387661352804415
O0044695,D0182,True,19.90178022524601
O0044378,D0188,True,22.246332365875887
O0044448,D0017,True,29.040509594499976
O0044510,D0110,True,20.75217486620933
O0044063,D0104,True,32.07905323512992
O0044644,D0131,True,25.63078333765476
O0044155,D0236,True,27.573503091504886
O0044632,D0160,True,27.327964732975172
O0044233,D0102,True,36.76771643942808
O0044660,D0295,True,23.59699014020753
O0044616,D0262,True,26.372789673429477
O0043995,D0224,True,22.35425528719327
O0044708,D0241,True,43.06531933483264
O0044218,D0260,True,37.261108978591324
O0044377,D0149,True,39.06710137214328
O0044162,D0127,True,20.74355414264547
O0044110,D0060,True,28.214379897020272
O0044635,D0003,True,24.136877248655033
O0044652,D0057,True,28.70695371865773
O0044296,D0217,True,30.18973957289886
O0044564,D0263,True,69.84762349189207
O0044254,D0150,True,40.64855835375677
O0043979,D0223,True,15.63590320538709
O0044313,D0211,True,43.16030814453198
O0044425,D0116,True,38.494060469860635
O0044471,D0178,True,20.983073348560843
O0044125,D0281,True,30.669792247988898
O0044060,D0243,True,32.736835449023296
O0044408,D0097,True,20.466962313803492
O0044209,D0273,True,25.192949583153002
O0044191,D0182,True,34.34561547394625
O0044658,D0266,True,26.152133053980705
O0044008,D0139,True,51.81729040114991
O0044626,D0208,True,23.413538555278425
O0044537,D0172,True,29.78920705624373
O0044260,D0215,True,33.39911847261427
O0044449,D0035,True,30.0148361037402
O0044498,D0232,True,39.3381515803288
O0044195,D0192,True,17.475704071057475
O0044118,D0131,True,41.921586267822285
O0043950,D0277,True,41.923498938004855
O0044707,D0022,True,101.55183837708383
O0044552,D0188,True,25.52975287516098
O0044272,D0219,True,29.47910401215085
O0044251,D0160,True,28.098289871262008
O0044486,D0151,True,17.307452887438565
O0044379,D0017,True,49.98946670531587
O0044041,D0006,True,31.72694861148851
O0044659,D0262,True,27.043715153572617
O0044673,D0036,True,25.972826787314485
O0044303,D0270,True,24.37953877795535
O0044011,D0032,True,30.206200170913455
O0044685,D0274,True,44.48107702948635
O0044608,D0137,True,21.5439847040986
O0044255,D0231,True,35.75619217149659
O0044301,D0007,True,41.508370714744146
O0044143,D0106,True,33.75830529743819
O0044256,D0213,True,27.036674655550545
O0044318,D0078,True,32.24705385484467
O0044044,D0104,True,30.282079116706054
O0044634,D0127,True,31.772751804810127
O0044224,D0003,True,21.63551362165159
O0044393,D0079,True,26.832095468590136
O0044487,D0260,True,28.24352313446427
O0044555,D0283,True,26.220540760972654
O0044701,D0024,True,22.523620389593827
O0044581,D0241,True,35.86416350647532
O0044475,D0085,True,32.47741295615142
O0044204,D0281,True,19.416242537199945
O0044113,D0217,True,43.95285885673552
O0044679,D0243,True,19.19109424924736
O0044411,D0097,True,50.34132500765023
O0044146,D0048,True,23.581679373634728
O0044243,D0070,True,31.312789122898344
O0044578,D0150,True,57.18249974737894
O0044619,D0116,True,23.968744221793887
O0044309,D0270,True,28.527943792116506
O0044226,D0011,True,50.178079951589055
O0044160,D0295,True,29.581626845422473
O0044037,D0120,True,95.53792151924472
O0044306,D0172,True,37.58082420859885
O0044107,D0035,True,39.099326647769075
O0044039,D0036,True,51.32747110296723
O0044271,D0046,True,34.90192641400329
O0044066,D0208,True,20.166632714117892
O0044562,D0037,True,34.58000380575867
O0044454,D0025,True,28.984639076928463
O0044642,D0003,True,31.293226500168277
O0044093,D0131,True,32.145655942802726
O0044174,D0225,True,39.96587817318228
O0044198,D0145,True,49.20026795517606
O0044391,D0281,True,21.137141062749585
O0044372,D0106,True,32.027955526242195
O0043976,D0024,True,45.051012806997704
O0044103,D0007,True,26.241328469802816
O0043994,D0033,True,50.28203312228823
O0044223,D0102,True,26.416520095776082
O0044607,D0018,True,70.79331927855088
O0044495,D0127,True,91.8180393919614
O0044680,D0213,True,39.18242374893514
O0044045,D0241,True,37.44029695144404
O0044324,D0263,True,41.009784144479234
O0044516,D0231,True,25.083250918749656
O0044298,D0028,True,20.14792560868094
O0044167,D0066,True,34.963778225038034
O0044504,D0136,True,37.65020078020955
O0044656,D0274,True,32.02075339284975
O0044424,D0184,True,26.161027430495107
O0044473,D0135,True,30.378719896452026
O0043974,D0277,True,24.744075122639043
O0044625,D0085,True,26.3864583978195
O0044648,D0079,True,19.62394798285082
O0044479,D0169,True,31.64186773132325
O0044235,D0006,True,23.63072258854031
O0043987,D0232,True,32.771891035494086
O0044336,D0139,True,16.59562802950032
O0044670,D0149,True,78.8500704146351
O0044667,D0042,True,21.460460373676334
O0044604,D0186,True,31.428669429765886
O0044394,D0159,True,94.22056009062774
O0044208,D0157,True,16.7604642161197
O0044273,D0281,True,32.20997630186241
O0044252,D0007,True,24.97041764843142
O0044636,D0189,True,24.623862372042087
O0044585,D0027,True,24.42958985382168
O0044266,D0070,True,19.96176849795255
O0044279,D0224,True,28.588231391798434
O0044126,D0011,True,44.669459690870454
O0044245,D0086,True,19.615237429927777
O0044697,D0262,True,45.768775494323584
O0044292,D0013,True,24.160971932622342
O0044316,D0165,True,23.609149102893078
O0044165,D0270,True,33.86583255138266
O0044074,D0100,True,89.64088526936365
O0044046,D0172,True,59.27889084031195
O0044651,D0098,True,25.51729617583403
O0044346,D0017,True,24.073701618248197
O0044055,D0042,True,23.548333791733636
O0044539,D0295,True,23.26657347007353
O0044373,D0188,True,28.894008418404493
O0044006,D0102,True,34.04639102646897
O0044287,D0160,True,27.693737376586274
O0044175,D0029,True,26.889735278880124
O0044589,D0028,True,22.43667794434767
O0044509,D0123,True,40.80269534690669
O0044145,D0161,True,25.339670680138656
O0044207,D0022,True,62.03633085673102
O0044326,D0231,True,29.9848474143839
O0044290,D0211,True,25.603826486469707
O0044062,D0214,True,21.44848901798356
O0044524,D0168,True,34.113380108596914
O0044641,D0131,True,25.30259377086851
O0044698,D0225,True,36.20845133326603
O0044077,D0166,True,28.229727508243293
O0044069,D0012,True,20.35673119832404
O0044402,D0236,True,29.63392795421255
O0044484,D0013,True,27.541063289121595
O0044544,D0206,True,29.972191234761524
O0044294,D0033,True,22.867056898976916
O0044380,D0281,True,35.38923709304227
O0044480,D0126,True,26.43357777622481
O0044108,D0165,True,30.928361841486005
O0043967,D0243,True,28.684700703020397
O0044426,D0153,True,34.53840213029175
O0044277,D0035,True,28.9349588190775
O0043954,D0157,True,17.6861741531725
O0044499,D0025,True,19.718804035112925
O0044443,D0270,True,20.484291777790915
O0044286,D0028,True,68.67926983971641
O0044132,D0037,True,30.997656597818786
O0044307,D0117,True,36.62807261850937
O0044134,D0004,True,27.29834609006312
O0044322,D0188,True,22.198363472610882
O0044412,D0033,True,31.22253564830008
O0044706,D0079,True,68.94114349599398
O0044376,D0210,True,20.022647560227057
O0044300,D0169,True,21.950980728897754
O0044078,D0165,True,25.061574152080496
O0044669,D0153,True,21.573425008501438
O0044403,D0149,True,22.900778591883043
O0044362,D0025,True,29.95011049941309
O0044712,D0208,True,25.94466605848314
O0044453,D0130,True,22.600448108059698
O0044310,D0044,True,15.78829714124561
O0044124,D0004,True,25.734342489935674
O0044183,D0002,True,21.026369775021813
O0044010,D0136,True,28.13494243613126
O0044429,D0224,True,29.124548446066267
O0044000,D0120,True,32.82692495317374
O0044119,D0210,True,28.522047251059167
O0044035,D0036,True,27.329737244602818
O0044239,D0214,True,18.943576474383175
O0043978,D0032,True,28.135632626046263
O0044502,D0014,True,30.529071359981366
O0044560,D0018,True,37.34735915103818
O0044070,D0274,True,29.832778062910627
O0044341,D0178,True,33.869222181355596
O0043952,D0079,True,28.32448964253682
O0044526,D0149,True,25.33559870922177
O0044396,D0280,True,21.2659403556365
O0044422,D0163,True,22.06755467940269
O0044563,D0283,True,27.608874555567418
O0044688,D0131,True,31.126129944300423
O0044091,D0120,True,26.863283843190462
O0044220,D0263,True,24.270699906097423
O0044249,D0029,True,22.841294642178067
O0044229,D0149,True,36.40329446964314
O0044299,D0126,True,31.893523445733383
O0044034,D0210,True,33.55304346373274
O0044523,D0225,True,27.27448212856802
O0044521,D0039,True,28.079251079826076
O0044032,D0010,True,34.27645841045724
O0044121,D0013,True,36.9462252108803
O0044135,D0097,True,27.979538435051825
O0044003,D0145,True,27.927020681424086
O0044437,D0009,True,22.921654304480406
O0044385,D0163,True,29.955919717738407
O0044452,D0100,True,24.486708732764274
O0044199,D0281,True,29.351326013760023
O0044164,D0277,True,43.469916167720065
O0044352,D0022,True,36.74652023752091
O0044520,D0102,True,36.75807202545436
O0044467,D0135,True,35.92717618283668
O0044320,D0202,True,27.988265131149376
O0044166,D0188,True,108.7908438018983
O0044610,D0222,True,45.8240097981105
O0044327,D0153,True,35.23926946623497
O0044102,D0010,True,32.067050427765665
O0044597,D0079,True,49.04466779176657
O0044149,D0070,True,28.197162481644064
O0044494,D0035,True,27.3687371185366
O0044181,D0149,True,27.338106857924277
O0044674,D0060,True,18.85921462799885
O0043981,D0270,True,99.58605327203406
O0043959,D0029,True,30.546473174929684
O0044004,D0126,True,25.414556106981266
O0043998,D0110,True,23.11056931767983
O0044511,D0018,True,27.542577832421575
O0044330,D0278,True,41.04693105481284
O0044206,D0055,True,36.3102939560848
O0044257,D0120,True,22.710299081662967
O0044057,D0021,True,25.36242134081265
O0044482,D0260,True,38.458039515856505
O0043988,D0139,True,52.17147328755797
O0044611,D0136,True,39.42325340201267
O0044101,D0171,True,75.75742415890319
O0044092,D0097,True,36.49688877596019
O0044059,D0280,True,45.58389681997414
O0044630,D0057,True,45.86755083203459
O0044329,D0184,True,46.37070079931245
O0044558,D0016,True,27.14592502666625
O0044662,D0232,True,87.29708480931195
O0044087,D0160,True,81.8387507184939
O0044096,D0281,True,25.820419506064358
O0044458,D0006,True,49.822958369013676
O0044586,D0149,True,39.56233468586116
O0044551,D0058,True,37.67439612193348
O0044154,D0084,True,46.281751236906054
O0044691,D0018,True,32.883427525276126
O0044694,D0106,True,28.18161735906111
O0044645,D0105,True,18.673094289450418
O0044094,D0010,True,24.307466417725504
O0044522,D0035,True,31.814786991451058
O0043983,D0185,True,61.62868798091588
O0044389,D0102,True,39.27407625182319
O0044128,D0135,True,31.70546592574525
O0044629,D0277,True,40.59210759174835
O0044265,D0222,True,36.84794868992914
O0044219,D0225,True,26.306354913216765
O0044185,D0079,True,32.83815236630057
O0044088,D0224,True,83.9045661192339
O0044281,D0097,True,60.050221414706684
O0044592,D0257,True,25.763861346876872
O0044067,D0060,True,31.090953719247622
O0044058,D0100,True,50.52984166113121
O0044196,D0168,True,37.88765326277298
O0044365,D0165,True,44.57672229867184
O0044654,D0186,True,24.105835839539047
O0044147,D0236,True,32.884360143972955
O0044565,D0255,True,49.198593401845855
O0044601,D0145,True,30.298267018354522
O0044197,D0099,True,34.93317348490231
O0044331,D0029,True,25.065076192455408
O0044026,D0086,True,26.165910514372488
O0044304,D0151,True,50.52359030606767
O0044413,D0136,True,66.10691460642371
O0044382,D0223,True,24.15314152801514
O0044541,D0127,True,24.273216405356088
O0044481,D0024,True,39.12943557863151
O0044386,D0182,True,45.09184463463801
O0044650,D0070,True,51.41848196542932
O0044614,D0281,True,28.601351468583257
O0044246,D0018,True,100.6519893072909
O0044553,D0126,True,28.645285583675506
O0044416,D0123,True,34.65117110928886
O0044280,D0139,True,35.21228705499867
O0044314,D0052,True,24.680682084074355
O0044231,D0106,True,23.316446694989
O0044463,D0211,True,36.43170393706695
O0044116,D0105,True,37.481151730677894
O0044270,D0225,True,44.24752002682071
O0044465,D0176,True,32.307653814088944
O0044163,D0196,True,24.204761737707557
O0043955,D0149,True,34.75065432085147
O0044315,D0124,True,38.7405122820137
O0044649,D0084,True,38.97924733974745
O0044547,D0161,True,26.453929424943663
O0044618,D0146,True,25.55362677552616
O0044430,D0219,True,36.3496146322457
O0044230,D0007,True,40.2508085005501
O0044433,D0116,True,57.3300798687752
O0044493,D0058,True,31.635469823729938
O0044375,D0278,True,26.55425249136296
O0044240,D0055,True,34.561482065728335
O0044668,D0263,True,56.914881855905534
O0044490,D0248,True,31.643903182157153
O0044459,D0222,True,30.03728443462256
O0044686,D0042,True,44.93566285996678
O0044664,D0140,True,30.17317865252257
O0044308,D0171,True,35.40011311569391
O0044194,D0131,True,94.78684066443112
O0044570,D0006,True,45.73269300768044
O0044278,D0011,True,28.19086108909098
O0044153,D0076,True,19.819611059512667
O0044575,D0102,True,54.6238921880506
O0044367,D0215,True,26.828554444692227
O0044269,D0208,True,50.85217844935052
O0044622,D0135,True,31.50189537104256
O0044436,D0035,True,30.67338939149657
O0044232,D0296,True,45.51006478081114
O0044406,D0275,True,42.44650015026982
O0044237,D0212,True,24.860452516444074
O0043973,D0153,True,39.51242675118782
O0044285,D0117,True,79.00602587493374
O0043996,D0126,True,32.44505277192357
O0044079,D0032,True,29.200218417054995
O0044418,D0269,True,23.94213781097043
O0044427,D0220,True,26.7198850893667
O0044014,D0234,True,52.272364465678415
O0044546,D0281,True,32.93680705547335
O0044061,D0166,True,51.40851581534573
O0044297,D0185,True,43.54995686272125
O0043999,D0192,True,44.8099519254456
O0044567,D0065,True,39.77506889799632
O0044371,D0016,True,30.753516251292076
O0044602,D0039,True,27.153161862000548
O0043956,D0076,True,35.4358989319349
O0044068,D0105,True,15.000305911570802
O0044594,D0024,True,39.922851727007455
O0044591,D0235,True,30.971505130547477
O0044350,D0178,True,15.914117381911897
O0044543,D0100,True,24.1849980143611
O0044334,D0051,True,22.818110915202173
O0044508,D0214,True,20.09611411895085
O0044178,D0099,True,59.501017889400856
O0043972,D0274,True,53.5531512419827
O0044682,D0211,True,35.161515611633774
O0044161,D0251,True,37.81385743131156
O0043993,D0122,True,26.308112785331183
O0043986,D0255,True,39.422938366730236
O0044534,D0243,True,37.999445496422794
O0043968,D0084,True,37.15073574542923
O0044711,D0277,True,31.24066153428209
O0044221,D0249,True,33.10665884166036
O0043969,D0188,True,51.57041392114722
O0044080,D0167,True,39.20301177884342
O0044624,D0008,True,74.56515123360184
O0044170,D0248,True,35.134936339562884
O0044259,D0124,True,20.93700640082385
O0044340,D0171,True,40.54315644797608
O0044337,D0270,True,31.090774635204653
O0044114,D0139,True,32.917582983056334
O0044692,D0258,True,39.84178210357124
O0044176,D0146,True,33.44631013033097
O0044709,D0283,True,39.939381896765305
O0044599,D0280,True,22.904248790806335
O0043961,D0070,True,25.26853172813172
O0044177,D0135,True,55.06829095832009
O0044485,D0149,True,27.626959683662268
O0044640,D0159,True,87.37015210427462
O0044159,D0138,True,47.38324504766234
O0044532,D0160,True,28.94930720623793
O0044275,D0198,True,32.3009588978436
O0044234,D0222,True,26.125654398518826
O0044168,D0021,True,29.544842298620374
O0043962,D0165,True,33.43860556130153
O0044572,D0079,True,96.43354069265918
O0044395,D0116,True,31.940852313343274
O0044158,D0066,True,44.10047379486961
O0044115,D0153,True,48.84099784271383
O0044609,D0007,True,25.06962206326495
O0044573,D0058,True,64.33140213097627
O0044530,D0281,True,31.902241904414065
O0044021,D0178,True,84.46325676916871
O0044248,D0120,True,106.93073299372601
O0044477,D0103,True,49.61228564601208
O0044584,D0296,True,48.759203497565096
O0044082,D0124,True,29.9155144964647
O0044566,D0126,True,26.301198529076956
O0044253,D0031,True,32.05038202464469
O0044368,D0278,True,27.29990527909647
O0044696,D0123,True,24.17534745678476
O0044683,D0106,True,79.2722309017085
O0044423,D0003,True,21.977738628438033
O0044491,D0093,True,36.633049856783614
O0044323,D0038,True,24.908972496230284
O0043977,D0010,True,32.5403812154202
O0044242,D0027,True,45.78464467821724
O0044689,D0168,True,25.195722407675508
O0044483,D0176,True,31.157365100186396
O0043980,D0260,True,28.012353806394774
O0044017,D0219,True,23.915754744544238
O0044529,D0212,True,25.855260092201576
O0044445,D0006,True,26.897358503431196
O0044478,D0051,True,18.559244064143595
O0044623,D0070,True,25.097283522045245
O0044152,D0185,True,31.034653551172607
O0044464,D0110,True,33.76862021478389
O0043985,D0270,True,25.58637476506849
O0044435,D0248,True,34.57293755332315
O0044106,D0024,True,60.24351946787903
O0044571,D0285,True,28.508433768311296
O0044405,D0018,True,49.358296786619995
O0044084,D0100,True,48.18138921556902
O0044455,D0258,True,38.31986101424605
O0044148,D0166,True,41.78965224700114
O0044120,D0171,True,68.51901199428849
O0044083,D0274,True,26.867924349599555
O0044099,D0236,True,53.53810325436511
O0044261,D0007,True,34.56948700300192
O0044561,D0266,True,71.45674334740988
O0044356,D0099,True,42.99884277081673
O0044620,D0124,True,35.560463172597764
O0044024,D0116,True,69.54844761473719
O0044139,D0142,True,28.149037312993382
O0044140,D0269,True,27.6510018681625
O0044100,D0139,True,49.24421866029762
O0044051,D0016,True,20.252340389105676
O0044398,D0222,True,32.475091779532406
O0044548,D0060,True,27.47579467594602
O0044450,D0122,True,33.11022468210564
O0044016,D0197,True,24.725058374330953
O0044214,D0109,True,30.49436085633306
O0044312,D0102,True,41.6059735234317
O0043957,D0278,True,26.772735660887992
O0044410,D0129,True,23.65338103536373
O0044156,D0188,True,38.789573865632896
O0044505,D0153,True,42.057538304237234
O0044557,D0270,True,32.310276373574574
O0044381,D0048,True,36.52096917479295
O0044657,D0011,True,28.531858354284548
O0044661,D0219,True,21.030231543747632
O0044431,D0157,True,22.54680254414973
O0044693,D0138,True,26.74906986996059
O0044291,D0202,True,33.445679463482016
O0044587,D0110,True,27.49908129075185
O0044065,D0012,True,31.77127666573468
O0044335,D0296,True,22.72470606497312
O0044105,D0037,True,21.190534736847322
O0044507,D0198,True,41.17642447470926
O0044628,D0274,True,90.74279158144333
O0044052,D0281,True,27.288278531759598
O0044030,D0140,True,21.988294074617073
O0044344,D0182,True,17.796264058189745
O0044545,D0212,True,23.077943571938057
O0044496,D0243,True,29.146781474761198
O0044081,D0066,True,44.100012804617734
O0044216,D0218,True,44.66983882688766
O0044202,D0070,True,30.898492839676297
O0044492,D0145,True,34.88500332145356
O0044136,D0008,True,24.24707442353956
O0044447,D0234,True,54.7953761496394
O0044020,D0103,True,35.83989594718989
O0044333,D0137,True,36.81231927107164
O0044359,D0009,True,24.65541104726962
O0044399,D0071,True,33.60054970014784
O0044460,D0168,True,52.76202364734618
O0044596,D0058,True,27.352933611691167
O0044517,D0063,True,36.78411960082034
O0044568,D0014,True,30.72992260197819
O0044588,D0276,True,29.887681430029446
O0044703,D0211,True,96.57929057927008
O0044461,D0249,True,19.811787876932907
O0043971,D0082,True,32.44432281503276
O0044049,D0084,True,29.800286067723317
O0044247,D0269,True,21.101789010312366
O0044363,D0123,True,93.67446065903255
O0044501,D0122,True,35.18771381294568
O0044293,D0166,True,27.011310179040652
O0044361,D0093,True,32.33164935065147
O0044098,D0149,True,45.653337911422696
O0044687,D0205,True,23.601916564715275
O0044244,D0142,True,50.02251745812591
O0044428,D0124,True,24.681553600799187
O0044095,D0296,True,27.290931836946818
O0044432,D0255,True,28.613772602688666
O0044343,D0160,True,45.908610830371416
O0044655,D0251,True,45.62006057312839
O0044212,D0042,True,37.13371192044062
O0044048,D0140,True,28.634485417624628
O0044441,D0235,True,31.06691604325227
O0044681,D0219,True,32.54717439380765
O0044263,D0297,True,23.273173365750058
O0044370,D0258,True,23.421309567374486
O0044404,D0202,True,34.173738671160635
O0044086,D0129,True,28.97533629770725
O0044047,D0079,True,33.287484005764384
O0043970,D0086,True,26.161734638800386
O0044342,D0159,True,33.182138932941534
O0044144,D0013,True,27.85766531479295
O0044071,D0223,True,29.3722776842369
O0044007,D0008,True,30.824786096697377
O0044225,D0185,True,26.225174728965044
O0044122,D0070,True,44.283298446078945
O0044072,D0151,True,25.87847681584404
O0044328,D0011,True,26.553257158167206
O0044050,D0024,True,28.458356581523045
O0044582,D0103,True,55.42886401631912
O0044019,D0110,True,44.463924496427076
O0044439,D0124,True,44.81986466070444
O0044129,D0146,True,28.803465833908998
O0044678,D0060,True,26.74380334799746
O0044276,D0281,True,25.905252145832602
O0044236,D0018,True,40.71153785930693
O0044468,D0100,True,48.15526961476716
O0043989,D0166,True,37.681863006161514
O0044639,D0269,True,26.76854076584153
O0043953,D0063,True,22.55491542468822
O0044302,D0163,True,19.743962123662396
O0044617,D0296,True,28.84068085560665
O0044184,D0258,True,36.78566612562632
O0044123,D0071,True,36.1119739932923
O0044383,D0043,True,26.375372244806474
O0044172,D0058,True,85.65962837771214
O0044446,D0138,True,34.41782835776064
O0044580,D0198,True,32.917278286355064
O0044133,D0109,True,27.82056170907693
O0044528,D0027,True,20.33873085956537
O0044442,D0093,True,51.90119095964089
O0044497,D0188,True,38.91456661884401
O0044538,D0042,True,31.60550883213546
O0044421,D0106,True,34.61877402379914
O0044699,D0182,True,38.50903823715648
O0044488,D0249,True,18.001118724389976
O0044512,D0235,True,35.36076992192013
O0044535,D0130,True,32.26068728227531
O0044097,D0168,True,28.850201982924556
O0044384,D0153,True,41.97174489105305
O0043992,D0076,True,86.69206131366252
O0044638,D0099,True,28.430594079547003
O0044417,D0037,True,25.804480678034906
O0044217,D0086,True,27.96035138570992
O0044289,D0204,True,40.56645684453063
O0044710,D0129,True,19.803024250288658
O0044466,D0149,True,28.79682384597502
O0044022,D0184,True,19.984528008932188
O0044064,D0024,True,33.349356930679676
O0044347,D0270,True,27.87585531621691
O0044397,D0079,True,93.19929202935903
O0044387,D0218,True,20.18066037288417
O0044420,D0113,True,39.02488327044902
O0044151,D0281,True,32.105499114697196
O0044258,D0140,True,26.595775768894686
O0044288,D0027,True,37.473629759585414
O0044180,D0208,True,20.934929212994277
O0044605,D0102,True,26.206959733414973
O0044274,D0116,True,21.819827065600666
O0044542,D0014,True,33.79510967922426
O0044388,D0053,True,28.112558344558494
O0044514,D0276,True,24.320065785359265
O0044676,D0122,True,22.637278267141784
O0044210,D0266,True,28.63455682998543
O0044440,D0200,True,38.903927357295125
O0044131,D0197,True,30.089008891216952
O0044462,D0131,True,44.476406707215034
O0044171,D0274,True,36.155434420392126
O0044127,D0038,True,29.273409049426846
O0044142,D0109,True,20.099515272890788
O0044414,D0018,True,36.09944497476219
O0044189,D0166,True,42.29745146328216
O0044351,D0229,True,41.08899455421943
O0044282,D0261,True,19.887667998891885
O0044627,D0011,True,35.226539829422315
O0044211,D0100,True,28.119513671479293
O0044671,D0203,True,24.23771684074003
O0044653,D0008,True,42.97795312380949
O0044321,D0168,True,31.197062912121172
O0044354,D0255,True,22.396194949441725
O0044205,D0063,True,27.578638467053825
O0044506,D0251,True,31.467763393278315
O0044186,D0206,True,81.6467740748702
O0044536,D0297,True,36.35434069388805
O0044345,D0188,True,68.52595521031438
O0044569,D0106,True,38.48215142729193
O0044317,D0295,True,91.7686233744017
O0044513,D0142,True,31.514967810791862
O0044193,D0258,True,31.54508903644422
O0044409,D0182,True,27.293691579708742
O0044027,D0241,True,44.95876755716831
O0044500,D0119,True,19.629052859573655
O0044023,D0093,True,29.961223405969687
O0044311,D0219,True,94.35427875348674
O0044665,D0270,True,44.26593353848564
O0043958,D0099,True,32.571703426615095
O0044574,D0204,True,35.5921743910675
O0044451,D0185,True,28.468010989811503
O0043966,D0036,True,17.687433478742985
O0044005,D0138,True,46.052845543453394
O0044179,D0214,True,16.54059012751968
O0044415,D0113,True,55.27731400008906
O0044085,D0296,True,70.16017381163239
O0044262,D0249,True,33.03869058262566
O0044338,D0157,True,25.121081025248344
O0044353,D0123,True,38.010904368720944
O0044456,D0146,True,38.2818935273344
O0044227,D0198,True,48.09890131204034
O0044339,D0269,True,24.06886522970627
O0044556,D0127,True,51.20356618080057
O0044531,D0203,True,21.898001015289466
O0044018,D0168,True,101.53976458533626
O0044358,D0235,True,22.376445211686445
O0044009,D0276,True,30.296996095589694
O0044633,D0006,True,39.86842298524498
O0044438,D0071,True,22.123424008038707
O0044690,D0109,True,32.460479196297506
O0044900,D0102,True,16.799983375358444
O0044869,D0011,True,20.742668522899088
O0045176,D0119,True,18.310139932386843
O0044953,D0008,True,27.092763507257935
O0044816,D0142,True,20.757955630130255
O0044813,D0100,True,22.533074501913788
O0045488,D0079,True,19.064081360841072
O0044889,D0241,True,21.63156409211141
O0045410,D0022,True,25.51205853063483
O0045391,D0270,True,22.50368582452345
O0044730,D0100,True,19.991811530503107
O0045047,D0203,True,13.881532101154052
O0044937,D0127,True,23.73422555783013
O0045023,D0241,True,21.063819379709084
O0044865,D0079,True,23.768542250297536
O0044749,D0274,True,20.99757063089249
O0045248,D0211,True,37.75421033712133
O0044909,D0014,True,15.793339514539761
O0045323,D0122,True,53.47434814923645
O0044920,D0053,True,25.3505686316292
O0045235,D0296,True,16.845406898673843
O0045258,D0120,True,22.153507534772007
O0045468,D0113,True,31.987791721036853
O0044862,D0027,True,20.295165862220927
O0045534,D0124,True,28.652570682795947
O0044735,D0270,True,57.59084295423157
O0045123,D0182,True,45.93703726563478
O0045591,D0123,True,20.953107967372553
O0045300,D0008,True,23.73575893147902
O0045609,D0027,True,18.018081471152712
O0045282,D0018,True,61.87578125284515
O0044820,D0102,True,15.856140467919793
O0044835,D0008,True,22.53659446328806
O0045250,D0106,True,16.45637821776078
O0044722,D0203,True,15.675549295654394
O0045268,D0204,True,21.524692322360753
O0044856,D0100,True,35.11256871787967
O0045064,D0066,True,35.87587079699072
O0045349,D0274,True,23.545857973777103
O0044895,D0241,True,25.17197009716852
O0045137,D0018,True,16.779205125854094
O0045089,D0130,True,34.91271547759909
O0045345,D0099,True,21.449571616233307
O0044892,D0186,True,24.60554033906626
O0044924,D0234,True,17.391695829100144
O0044886,D0241,True,25.83228578293376
O0045445,D0182,True,24.18482619572019
O0045068,D0127,True,33.929322354305484
O0045443,D0021,True,24.37500266432612
O0045365,D0013,True,13.22678650375381
O0044743,D0079,True,27.65545000090936
O0045449,D0263,True,17.831903589546393
O0044818,D0295,True,22.347639572062484
O0045217,D0188,True,35.23433400348259
O0044910,D0126,True,26.6345220385204
O0044753,D0211,True,17.5050692952584
O0045557,D0123,True,27.217668291526394
O0045234,D0210,True,45.12134686852943
O0045044,D0297,True,16.42719884289009
O0044734,D0206,True,19.195996758620268
O0044976,D0138,True,19.138228558146515
O0045216,D0106,True,13.36938746000089
O0045175,D0222,True,27.078779862867794
O0044763,D0278,True,27.003472656841158
O0045113,D0172,True,16.440393415047875
O0045515,D0066,True,24.464332296004493
O0045601,D0260,True,26.61054160089747
O0044852,D0185,True,26.91348238727531
O0044726,D0295,True,34.16423327672632
O0044838,D0052,True,16.355562782517154
O0044860,D0102,True,23.675445509888682
O0045011,D0008,True,43.72857623074783
O0045075,D0178,True,71.18382590018834
O0045321,D0234,True,16.673969993185082
O0045136,D0213,True,20.35729416134095
O0045559,D0139,True,18.948040615298545
O0045186,D0225,True,19.955435198309708
O0044927,D0027,True,27.00924731921823
O0045521,D0270,True,26.154547143639807
O0045362,D0215,True,17.248780155022573
O0045389,D0206,True,34.94043427658216
O0045606,D0037,True,22.805584666524656
O0045114,D0231,True,18.987008350698865
O0045222,D0188,True,24.31351792009648
O0045031,D0139,True,60.48182978827519
O0044991,D0203,True,25.10183562460606
O0045090,D0297,True,33.00032518807397
O0044776,D0042,True,15.698508619461252
O0044962,D0162,True,30.86718425742377
O0045376,D0249,True,13.984626340843086
O0044896,D0215,True,47.625558118744685
O0045167,D0220,True,17.335236597138312
O0045264,D0168,True,43.089335750303555
O0045303,D0131,True,14.925399617950012
O0045523,D0219,True,21.157252430922348
O0045603,D0249,True,22.243974331689458
